x(t-1), y(t-1), x(t), y(t), theta1(t-1), theta2(t-1), theta1(t), theta2(t), training
-0.8968641,-0.5171405,-0.9384507,-0.4371613,50,45,55,45,true
-0.9384507,-0.4371613,-0.9729612,-0.3537598,55,45,60,45,true
-0.9729612,-0.3537598,-1.000091,-0.2676144,60,45,65,45,true
-1.000091,-0.2676144,-1.019549,-0.1797736,65,45,70,45,true
-1.019549,-0.1797736,-0.4979416,-0.1570001,70,45,70,30,true
-0.4979416,-0.1570001,-1.107742E-06,-5.165485E-07,70,30,70,15,true
-1.107742E-06,-5.165485E-07,0.4403379,0.2805259,70,15,70,360,true
0.4403379,0.2805259,0.7930672,0.6654617,70,360,70,345,true
0.7930672,0.6654617,1.034149,1.128574,70,345,70,330,true
1.034149,1.128574,1.147153,1.638303,70,330,70,315,true
1.147153,1.638303,1.12438,2.159911,70,315,70,300,true
1.12438,2.159911,1.308236,2.053769,70,300,70,300,true
1.308236,2.053769,1.482255,1.931933,70,300,75,300,true
1.482255,1.931933,1.644996,1.795392,75,300,80,300,true
1.644996,1.795392,1.622194,2.316998,80,300,80,285,true
1.622194,2.316998,1.414082,2.449566,80,285,75,285,true
1.414082,2.449566,1.195207,2.563489,75,285,70,285,true
1.195207,2.563489,0.967236,2.657903,70,285,65,285,true
0.967236,2.657903,0.7341779,2.731479,65,285,65,285,true
0.7341779,2.731479,0.4948719,2.784798,65,285,60,285,true
0.4948719,2.784798,0.2512247,2.817247,60,285,55,285,true
0.2512247,2.817247,0.00520742,2.828422,55,285,50,285,true
0.00520742,2.828422,-0.2411642,2.818126,50,285,45,285,true
-0.2411642,2.818126,-0.4858616,2.786384,45,285,40,285,true
-0.4858616,2.786384,-0.7268661,2.733434,40,285,35,285,true
-0.7268661,2.733434,-0.3132561,2.414811,35,285,35,300,true
-0.3132561,2.414811,0.003794551,1.999996,35,300,35,315,true
0.003794551,1.999996,0.2026798,1.517256,35,315,35,330,true
0.2026798,1.517256,0.2698458,0.9994891,35,330,35,345,true
0.2698458,0.9994891,0.2007153,0.4819812,35,345,35,360,true
0.2007153,0.4819812,-5.232537E-07,-9.023446E-07,35,360,35,15,true
-5.232537E-07,-9.023446E-07,-0.3186232,-0.4136107,35,15,35,30,true
-0.3186232,-0.4136107,-0.7334396,-0.7306616,35,30,35,45,true
-0.7334396,-0.7306616,-1.216179,-0.9295464,35,45,35,60,true
-1.216179,-0.9295464,-1.292566,-0.8200125,35,60,40,60,true
-1.292566,-0.8200125,-1.359116,-0.7042373,40,60,45,60,true
-1.359116,-0.7042373,-1.41484,-0.5842714,45,60,50,60,true
-1.41484,-0.5842714,-1.460126,-0.4595426,50,60,55,60,true
-1.460126,-0.4595426,-1.494511,-0.3310316,55,60,60,60,true
-1.494511,-0.3310316,-1.517643,-0.1997685,60,60,65,60,true
-1.517643,-0.1997685,-1.529275,-0.06682181,65,60,65,60,true
-1.529275,-0.06682181,-1.529279,0.06671715,65,60,70,60,true
-1.529279,0.06671715,-1.517645,0.1997482,70,60,75,60,true
-1.517645,0.1997482,-1.93187,0.517571,75,60,75,75,true
-1.93187,0.517571,-2.249722,0.9317735,75,75,75,90,true
-2.249722,0.9317735,-2.449539,1.414129,75,90,75,105,true
-2.449539,1.414129,-2.517706,1.931763,75,105,75,105,true
-2.517706,1.931763,-2.67649,1.704979,75,105,70,105,true
-2.67649,1.704979,-2.814903,1.46522,70,105,65,105,true
-2.814903,1.46522,-2.931894,1.214309,65,105,60,105,true
-2.931894,1.214309,-3.026572,0.9541571,60,105,55,105,true
-3.026572,0.9541571,-3.098215,0.6867428,55,105,50,105,true
-3.098215,0.6867428,-3.146279,0.4141026,50,105,45,105,true
-3.146279,0.4141026,-3.170398,0.1383107,45,105,40,105,true
-3.170398,0.1383107,-3.170388,-0.1385338,40,105,35,105,true
-3.170388,-0.1385338,-3.146593,-0.411705,35,105,35,105,true
-3.146593,-0.411705,-3.099118,-0.6826549,35,105,30,105,true
-3.099118,-0.6826549,-3.028147,-0.9491456,30,105,25,105,true
-3.028147,-0.9491456,-2.934104,-1.208958,25,105,20,105,true
-2.934104,-1.208958,-2.817655,-1.45992,20,105,15,105,true
-2.817655,-1.45992,-2.679693,-1.69994,15,105,10,105,true
-2.679693,-1.69994,-2.521333,-1.927026,10,105,5,105,true
-2.521333,-1.927026,-2.003827,-1.996166,5,105,5,90,true
-2.003827,-1.996166,-1.486059,-1.929008,5,90,5,75,true
-1.486059,-1.929008,-1.003316,-1.730132,5,75,5,60,true
-1.003316,-1.730132,-0.5884939,-1.413088,5,60,5,45,true
-0.5884939,-1.413088,-0.2698638,-0.9994842,5,45,5,30,true
-0.2698638,-0.9994842,-0.06913963,-0.5175056,5,30,5,15,true
-0.06913963,-0.5175056,2.099197E-09,1.095817E-06,5,15,5,0,true
2.099197E-09,1.095817E-06,-0.06715687,0.5177688,5,0,5,345,true
-0.06715687,0.5177688,-0.2660337,1.000513,5,345,5,330,true
-0.2660337,1.000513,-0.5830772,1.415334,5,330,5,315,true
-0.5830772,1.415334,-0.9966816,1.733964,5,315,5,300,true
-0.9966816,1.733964,-1.478659,1.934688,5,300,5,285,true
-1.478659,1.934688,-1.304413,2.0562,5,285,10,285,true
-1.304413,2.0562,-1.120239,2.162062,10,285,15,285,true
-1.120239,2.162062,-0.9293994,2.250704,15,285,20,285,true
-0.9293994,2.250704,-0.7309833,2.322738,20,285,25,285,true
-0.7309833,2.322738,-0.5265505,2.377434,25,285,30,285,true
-0.5265505,2.377434,-0.3177408,2.414227,30,285,35,285,true
-0.3177408,2.414227,-0.1062528,2.432727,35,285,35,285,true
-0.1062528,2.432727,0.1061772,2.43273,35,285,40,285,true
0.1061772,2.43273,0.3177996,2.414219,40,285,45,285,true
0.3177996,2.414219,0.517608,1.93186,45,285,45,300,true
0.517608,1.93186,0.5857645,1.414223,45,300,45,315,true
0.5857645,1.414223,0.5176243,0.896584,45,315,45,330,true
0.5176243,0.896584,0.3178311,0.4142189,45,330,45,345,true
0.3178311,0.4142189,1.896579E-07,1.896638E-07,45,345,45,0,true
1.896579E-07,1.896638E-07,-0.4142085,-0.3178436,45,0,45,15,true
-0.4142085,-0.3178436,-0.8965676,-0.5176521,45,15,45,30,true
-0.8965676,-0.5176521,-1.414205,-0.5858086,45,30,45,60,true
-1.414205,-0.5858086,-1.358002,-0.7063833,45,60,45,60,true
-1.358002,-0.7063833,-1.291406,-0.8218375,45,60,40,60,true
-1.291406,-0.8218375,-1.214916,-0.9311956,40,60,35,60,true
-1.214916,-0.9311956,-1.129134,-1.03354,35,60,30,60,true
-1.129134,-1.03354,-1.034757,-1.128018,30,60,25,60,true
-1.034757,-1.128018,-0.5942673,-0.8477288,25,60,25,45,true
-0.5942673,-0.8477288,-0.2413309,-0.462983,25,45,25,30,true
-0.2413309,-0.462983,-8.661848E-08,-2.375839E-07,25,30,25,15,true
-8.661848E-08,-2.375839E-07,0.1132788,0.5096675,25,15,25,345,true
0.1132788,0.5096675,0.09078609,1.031288,25,345,25,330,true
0.09078609,1.031288,-0.06594542,1.529313,25,330,25,315,true
-0.06594542,1.529313,-0.3462348,1.969803,25,315,25,300,true
-0.3462348,1.969803,-0.7309808,2.322739,25,300,25,285,true
-0.7309808,2.322739,-0.5257592,2.377609,25,285,30,285,true
-0.5257592,2.377609,-0.3165361,2.414385,30,285,35,285,true
-0.3165361,2.414385,-0.1049041,2.432785,35,285,40,285,true
-0.1049041,2.432785,0.1075263,2.432671,40,285,45,285,true
0.1075263,2.432671,0.3191383,2.414042,45,285,50,285,true
0.3191383,2.414042,0.5263468,2.377479,50,285,50,285,true
0.5263468,2.377479,0.7302635,2.322964,50,285,55,285,true
0.7302635,2.322964,0.9291905,2.25079,55,285,60,285,true
0.9291905,2.25079,1.12146,2.161429,60,285,65,285,true
1.12146,2.161429,1.305457,2.055537,65,285,70,285,true
1.305457,2.055537,1.47964,1.933938,70,285,75,285,true
1.47964,1.933938,1.642563,1.79762,75,285,80,285,true
1.642563,1.79762,1.619054,2.319196,80,285,80,270,true
1.619054,2.319196,1.461353,2.816914,80,270,80,255,true
1.461353,2.816914,1.180206,3.256858,80,255,80,240,true
1.180206,3.256858,0.7947735,3.609043,80,240,80,225,true
0.7947735,3.609043,0.3313215,3.849472,80,225,80,210,true
0.3313215,3.849472,-0.178566,3.961759,80,210,80,195,true
-0.178566,3.961759,-0.7001415,3.938249,80,195,80,180,true
-0.7001415,3.938249,-1.19786,3.780549,80,180,80,165,true
-1.19786,3.780549,-1.637803,3.499401,80,165,80,150,true
-1.637803,3.499401,-1.989989,3.113969,80,150,80,135,true
-1.989989,3.113969,-2.252851,2.929423,80,135,75,135,true
-2.252851,2.929423,-2.499145,2.722339,75,135,70,135,true
-2.499145,2.722339,-2.726766,2.494315,70,135,65,135,true
-2.726766,2.494315,-2.933784,2.247169,65,135,60,135,true
-2.933784,2.247169,-3.116769,1.985602,60,135,55,135,true
-3.116769,1.985602,-2.959768,2.483541,55,135,55,150,true
-2.959768,2.483541,-2.679242,2.92388,55,150,55,180,true
-2.679242,2.92388,-2.294305,3.276609,55,180,55,180,true
-2.294305,3.276609,-1.831193,3.51769,55,180,55,195,true
-1.831193,3.51769,-2.130811,3.344705,55,195,50,195,true
-2.130811,3.344705,-2.414214,3.146265,50,195,45,195,true
-2.414214,3.146265,-2.676807,2.926109,45,195,45,195,true
-2.676807,2.926109,-2.920153,2.683304,45,195,40,195,true
-2.920153,2.683304,-3.142093,2.419641,40,195,35,195,true
-3.142093,2.419641,-3.340661,2.137147,35,195,30,195,true
-3.340661,2.137147,-3.514108,1.838058,30,195,25,195,true
-3.514108,1.838058,-3.660933,1.52479,25,195,20,195,true
-3.660933,1.52479,-3.779899,1.199908,20,195,15,195,true
-3.779899,1.199908,-3.498514,1.639699,15,195,15,210,true
-3.498514,1.639699,-3.342929,1.937276,15,210,20,210,true
-3.342929,1.937276,-3.161727,2.220741,20,210,25,210,true
-3.161727,2.220741,-2.95628,2.487693,25,210,30,210,true
-2.95628,2.487693,-2.728212,2.735885,30,210,35,210,true
-2.728212,2.735885,-2.483541,2.959769,35,210,35,210,true
-2.483541,2.959769,-1.9856,3.116769,35,210,35,225,true
-1.9856,3.116769,-1.463992,3.139543,35,225,35,240,true
-1.463992,3.139543,-0.9542645,3.026539,35,240,35,255,true
-0.9542645,3.026539,-1.211973,2.932862,35,255,35,255,true
-1.211973,2.932862,-1.461406,2.816887,35,255,30,255,true
-1.461406,2.816887,-1.700453,2.679369,30,255,25,255,true
-1.700453,2.679369,-1.927078,2.521296,25,255,20,255,true
-1.927078,2.521296,-2.139356,2.343868,20,255,15,255,true
-2.139356,2.343868,-2.335495,2.148493,15,255,10,255,true
-2.335495,2.148493,-2.513862,1.936765,10,255,5,255,true
-2.513862,1.936765,-1.996091,2.003902,5,255,5,270,true
-1.996091,2.003902,-1.478587,1.934744,5,270,5,285,true
-1.478587,1.934744,-0.9966164,1.734001,5,285,5,300,true
-0.9966164,1.734001,-0.5830243,1.415356,5,300,5,315,true
-0.5830243,1.415356,-0.2659963,1.000523,5,315,5,330,true
-0.2659963,1.000523,-0.06713752,0.5177715,5,330,5,345,true
-0.06713752,0.5177715,2.205389E-09,1.129217E-06,5,345,5,0,true
2.205389E-09,1.129217E-06,-0.06915886,-0.517503,5,0,5,15,true
-0.06915886,-0.517503,-0.2699012,-0.999474,5,15,5,30,true
-0.2699012,-0.999474,-0.355984,-0.9721473,5,30,10,30,true
-0.355984,-0.9721473,-0.4393576,-0.937422,10,30,15,30,true
-0.4393576,-0.937422,-0.5193875,-0.8955623,15,30,20,30,true
-0.5193875,-0.8955623,-0.5954645,-0.8468868,20,30,25,30,true
-0.5954645,-0.8468868,-0.6670096,-0.791766,25,30,30,30,true
-0.6670096,-0.791766,-0.7328748,-0.7312247,30,30,35,30,true
-0.7328748,-0.7312247,-0.7934496,-0.6650059,35,30,40,30,true
-0.7934496,-0.6650059,-0.8481926,-0.593603,40,30,45,30,true
-0.8481926,-0.593603,-0.8966149,-0.5175681,45,30,50,30,true
-0.8966149,-0.5175681,-0.9382878,-0.4375052,50,30,55,30,true
-0.9382878,-0.4375052,-0.9728485,-0.3540633,55,30,60,30,true
-0.9728485,-0.3540633,-0.9999992,-0.2679492,60,30,65,30,true
-0.9999992,-0.2679492,-0.482361,-0.1998005,65,30,65,15,true
-0.482361,-0.1998005,9.218908E-07,5.322538E-07,65,15,65,0,true
9.218908E-07,5.322538E-07,0.4142144,0.317838,65,0,65,345,true
0.4142144,0.317838,0.7320516,0.7320518,65,345,65,330,true
0.7320516,0.7320518,0.9318521,1.214414,65,330,65,315,true
0.9318521,1.214414,1,1.732052,65,315,65,300,true
1,1.732052,0.9318518,2.24969,65,300,65,285,true
0.9318518,2.24969,0.7320507,2.732052,65,285,65,270,true
0.7320507,2.732052,0.414213,3.146266,65,270,65,255,true
0.414213,3.146266,5.960464E-07,3.464102,65,255,65,240,true
5.960464E-07,3.464102,-0.3019162,3.45092,65,240,55,240,true
-0.3019162,3.45092,-0.6015347,3.411475,55,240,50,240,true
-0.6015347,3.411475,-0.8965756,3.346066,50,240,45,240,true
-0.8965756,3.346066,-1.182083,3.256176,45,240,45,240,true
-1.182083,3.256176,-1.459628,3.141574,45,240,40,240,true
-1.459628,3.141574,-1.72687,3.002986,40,240,35,240,true
-1.72687,3.002986,-1.981546,2.841386,35,240,30,240,true
-1.981546,2.841386,-2.221497,2.657999,30,240,25,240,true
-2.221497,2.657999,-2.444703,2.454268,25,240,20,240,true
-2.444703,2.454268,-2.649308,2.231853,20,240,15,240,true
-2.649308,2.231853,-2.13936,2.343863,15,240,15,255,true
-2.13936,2.343863,-1.926938,2.521401,15,255,20,255,true
-1.926938,2.521401,-1.69985,2.67975,20,255,25,255,true
-1.69985,2.67975,-1.459826,2.817705,25,255,30,255,true
-1.459826,2.817705,-1.208692,2.934215,30,255,35,255,true
-1.208692,2.934215,-0.9508591,3.02761,35,255,40,255,true
-0.9508591,3.02761,-0.6850771,3.098584,40,255,45,255,true
-0.6850771,3.098584,-0.4134545,3.146364,45,255,50,255,true
-0.4134545,3.146364,-0.138184,3.170404,50,255,55,255,true
-0.138184,3.170404,0.1384857,3.170391,55,255,60,255,true
0.1384857,3.170391,0.4142787,3.146256,60,255,65,255,true
0.4142787,3.146256,0.6868531,3.098191,65,255,70,255,true
0.6868531,3.098191,0.9673797,2.657853,70,255,70,270,true
0.9673797,2.657853,1.12438,2.159912,70,270,70,285,true
1.12438,2.159912,1.147153,1.638304,70,285,70,300,true
1.147153,1.638304,1.034149,1.128575,70,300,70,315,true
1.034149,1.128575,0.793068,0.6654629,70,315,70,330,true
0.793068,0.6654629,0.4403388,0.2805267,70,330,70,345,true
0.4403388,0.2805267,1.058711E-07,4.936849E-08,70,345,70,0,true
1.058711E-07,4.936849E-08,-0.4979401,-0.1569999,70,0,70,15,true
-0.4979401,-0.1569999,-1.019548,-0.1797737,70,15,70,45,true
-1.019548,-0.1797737,-1.031332,-0.09028745,70,45,70,45,true
-1.031332,-0.09028745,-1.035277,-5.745888E-05,70,45,75,45,true
-1.035277,-5.745888E-05,-1.031342,0.09017462,75,45,80,45,true
-1.031342,0.09017462,-0.5216067,-0.02280205,80,45,80,30,true
-0.5216067,-0.02280205,-4.150615E-08,-7.320967E-09,80,30,80,15,true
-4.150615E-08,-7.320967E-09,0.4979317,0.1570269,80,15,80,345,true
0.4979317,0.1570269,0.9382554,0.4375774,80,345,80,330,true
0.9382554,0.4375774,1.290964,0.8225328,80,330,80,315,true
1.290964,0.8225328,1.53202,1.285659,80,315,80,300,true
1.53202,1.285659,1.644996,1.795393,80,300,80,285,true
1.644996,1.795393,1.795215,1.64519,80,285,85,285,true
1.795215,1.64519,1.817961,2.1668,85,285,85,270,true
1.817961,2.1668,1.704929,2.676522,85,270,85,255,true
1.704929,2.676522,1.463823,3.139622,85,255,85,240,true
1.463823,3.139622,1.111073,3.524539,85,240,85,225,true
1.111073,3.524539,0.6707194,3.805042,85,225,85,210,true
0.6707194,3.805042,0.1727708,3.962015,85,210,85,195,true
0.1727708,3.962015,-0.3488384,3.984761,85,195,85,180,true
-0.3488384,3.984761,-0.8585612,3.871728,85,180,85,165,true
-0.8585612,3.871728,-1.321661,3.630622,85,165,85,150,true
-1.321661,3.630622,-1.706578,3.277873,85,150,85,135,true
-1.706578,3.277873,-1.987081,2.837519,85,135,85,135,true
-1.987081,2.837519,-2.226825,2.653537,85,135,80,135,true
-2.226825,2.653537,-2.447582,2.451397,80,135,80,135,true
-2.447582,2.451397,-2.65068,2.230225,80,135,75,135,true
-2.65068,2.230225,-2.834301,1.991669,75,135,70,135,true
-2.834301,1.991669,-2.996806,1.737571,70,135,65,135,true
-2.996806,1.737571,-3.136758,1.469951,65,135,60,135,true
-3.136758,1.469951,-3.252936,1.190971,60,135,55,135,true
-3.252936,1.190971,-3.344359,0.9029219,55,135,50,135,true
-3.344359,0.9029219,-3.411525,1.420689,50,135,50,150,true
-3.411525,1.420689,-3.342395,1.938197,50,150,50,165,true
-3.342395,1.938197,-3.141679,2.420179,50,165,50,180,true
-3.141679,2.420179,-2.823056,2.833788,50,180,50,180,true
-2.823056,2.833788,-2.408241,3.15084,50,180,50,195,true
-2.408241,3.15084,-1.9255,3.349725,50,195,50,210,true
-1.9255,3.349725,-1.407734,3.416891,50,210,50,225,true
-1.407734,3.416891,-0.890226,3.347761,50,225,50,240,true
-0.890226,3.347761,-0.4082435,3.147045,50,240,50,270,true
-0.4082435,3.147045,0.005365551,2.828423,50,270,50,270,true
0.005365551,2.828423,-0.2410067,2.818141,50,270,45,270,true
-0.2410067,2.818141,-0.4857053,2.786413,45,270,40,270,true
-0.4857053,2.786413,-0.7267137,2.733476,40,270,35,270,true
-0.7267137,2.733476,-1.208684,2.934218,35,270,35,255,true
-1.208684,2.934218,-0.9483504,3.028397,35,255,40,255,true
-0.9483504,3.028397,-0.6833584,3.098964,40,255,45,255,true
-0.6833584,3.098964,-0.4124019,3.146503,45,255,50,255,true
-0.4124019,3.146503,-0.1376483,3.170427,50,255,55,255,true
-0.1376483,3.170427,0.13867,3.170382,55,255,60,255,true
0.13867,3.170382,0.4142866,3.146255,60,255,65,255,true
0.4142866,3.146255,0.6869275,3.098175,65,255,70,255,true
0.6869275,3.098175,0.9542646,3.026538,70,255,70,255,true
0.9542646,3.026538,0.6015356,3.411475,70,255,70,240,true
0.6015356,3.411475,0.161197,3.692002,70,240,70,225,true
0.161197,3.692002,-0.3367434,3.849002,70,225,70,210,true
-0.3367434,3.849002,-0.8583513,3.871776,70,210,70,195,true
-0.8583513,3.871776,-1.36808,3.758771,70,195,70,180,true
-1.36808,3.758771,-1.690472,3.625232,70,180,65,180,true
-1.690472,3.625232,-2,3.464102,65,180,60,180,true
-2,3.464102,-2.291577,3.278518,60,180,60,180,true
-2.291577,3.278518,-2.566889,3.067749,60,180,55,180,true
-2.566889,3.067749,-2.823541,2.833306,55,180,50,180,true
-2.823541,2.833306,-3.0593,2.576953,50,180,45,180,true
-3.0593,2.576953,-3.272123,2.300699,45,180,40,180,true
-3.272123,2.300699,-3.460189,2.006763,40,180,35,180,true
-3.460189,2.006763,-3.621923,1.697551,35,180,30,180,true
-3.621923,1.697551,-3.340537,2.137341,30,180,30,195,true
-3.340537,2.137341,-2.954912,2.489317,30,195,30,210,true
-2.954912,2.489317,-2.49133,2.729493,30,210,30,240,true
-2.49133,2.729493,-1.981381,2.841502,30,240,30,240,true
-1.981381,2.841502,-1.727838,3.002429,30,240,35,240,true
-1.727838,3.002429,-1.46062,3.141113,35,240,40,240,true
-1.46062,3.141113,-1.181833,3.256267,40,240,45,240,true
-1.181833,3.256267,-0.8937161,3.346831,45,240,50,240,true
-0.8937161,3.346831,-0.5986182,3.411988,50,240,55,240,true
-0.5986182,3.411988,-0.3019156,3.450921,55,240,55,240,true
-0.3019156,3.450921,0.138423,3.170393,55,240,55,255,true
0.138423,3.170393,-0.138422,3.170393,55,255,50,255,true
-0.138422,3.170393,-0.4142134,3.146265,50,255,45,255,true
-0.4142134,3.146265,-0.6842727,3.098762,45,255,45,255,true
-0.6842727,3.098762,-0.9500561,3.027862,45,255,40,255,true
-0.9500561,3.027862,-1.209351,2.933944,40,255,35,255,true
-1.209351,2.933944,-1.459983,2.817624,35,255,30,255,true
-1.459983,2.817624,-1.699845,2.679754,30,255,25,255,true
-1.699845,2.679754,-1.926932,2.521405,25,255,20,255,true
-1.926932,2.521405,-2.13936,2.343863,20,255,15,255,true
-2.13936,2.343863,-1.617798,2.320072,15,255,15,270,true
-1.617798,2.320072,-1.120165,2.162101,15,270,15,285,true
-1.120165,2.162101,-0.6803737,1.880716,15,285,15,300,true
-0.6803737,1.880716,-0.3283962,1.495093,15,300,15,315,true
-0.3283962,1.495093,-0.0882187,1.031511,15,315,15,330,true
-0.0882187,1.031511,0.02379116,0.5215625,15,330,15,345,true
0.02379116,0.5215625,2.050919E-08,1.150014E-07,15,345,15,0,true
2.050919E-08,1.150014E-07,-0.1579707,-0.497633,15,0,15,15,true
-0.1579707,-0.497633,-0.4393559,-0.9374239,15,15,15,45,true
-0.4393559,-0.9374239,-0.5176384,-0.8965756,15,45,20,45,true
-0.5176384,-0.8965756,-0.9318521,-1.214413,20,45,20,45,true
-0.9318521,-1.214413,-1.414214,-1.414214,20,45,20,75,true
-1.414214,-1.414214,-1.931852,-1.482362,20,75,20,75,true
-1.931852,-1.482362,-2.449491,-1.414213,20,75,20,90,true
-2.449491,-1.414213,-2.931852,-1.214413,20,90,20,120,true
-2.931852,-1.214413,-3.346066,-0.896575,20,120,20,135,true
-3.346066,-0.896575,-3.663903,-0.4823611,20,135,20,135,true
-3.663903,-0.4823611,-3.863704,1.192093E-06,20,135,20,165,true
-3.863704,1.192093E-06,-3.931852,0.5176399,20,165,20,180,true
-3.931852,0.5176399,-3.863704,1.035277,20,180,20,180,true
-3.863704,1.035277,-3.758771,1.368081,20,180,20,180,true
-3.758771,1.368081,-3.626637,1.687455,20,180,25,180,true
-3.626637,1.687455,-3.466878,1.995184,25,180,30,180,true
-3.466878,1.995184,-3.280564,2.288648,30,180,35,180,true
-3.280564,2.288648,-3.069046,2.565339,35,180,40,180,true
-3.069046,2.565339,-2.833944,2.8229,40,180,45,180,true
-2.833944,2.8229,-2.57713,3.059151,45,180,50,180,true
-2.57713,3.059151,-2.3007,3.272122,50,180,55,180,true
-2.3007,3.272122,-2.576629,3.059573,55,180,50,180,true
-2.576629,3.059573,-2.833332,2.823515,50,180,45,180,true
-2.833332,2.823515,-3.068639,2.565826,45,180,40,180,true
-3.068639,2.565826,-3.276608,2.294307,40,180,35,180,true
-3.276608,2.294307,-2.92388,2.679242,35,180,35,195,true
-2.92388,2.679242,-2.483541,2.959769,35,195,35,210,true
-2.483541,2.959769,-2.217183,3.164223,35,210,40,210,true
-2.217183,3.164223,-1.933525,3.345099,40,210,45,210,true
-1.933525,3.345099,-1.634819,3.500797,45,210,50,210,true
-1.634819,3.500797,-1.323482,3.629959,50,210,55,210,true
-1.323482,3.629959,-1.002071,3.731497,55,210,60,210,true
-1.002071,3.731497,-0.4843948,3.663635,60,210,60,225,true
-0.4843948,3.663635,-0.001922012,3.464102,60,225,60,240,true
-0.001922012,3.464102,0.4124677,3.146495,60,240,60,255,true
0.4124677,3.146495,0.7305343,2.732458,60,255,60,270,true
0.7305343,2.732458,0.4896054,2.78573,60,270,55,270,true
0.4896054,2.78573,0.244949,2.817801,55,270,50,270,true
0.244949,2.817801,-0.001570165,2.828428,50,270,45,270,true
-0.001570165,2.828428,-0.2480781,2.817528,45,270,40,270,true
-0.2480781,2.817528,-0.4903844,2.785593,40,270,40,270,true
-0.4903844,2.785593,-0.72978,2.732659,40,270,35,270,true
-0.72978,2.732659,-0.9642795,2.658979,35,270,30,270,true
-0.9642795,2.658979,-1.191924,2.565019,30,270,25,270,true
-1.191924,2.565019,-1.410805,2.451455,25,270,20,270,true
-1.410805,2.451455,-1.619095,2.319167,20,270,15,270,true
